index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id,fuzzy_n,sample2
6258,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T05:58:19Z,2022-09-20T06:14:26Z,2022-09-20T05:58:19Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP2Leaf_919bT3_9192022_03.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT3_9192022_03.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT3_9192022_03.qgd
6259,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T06:28:56Z,2022-09-20T06:45:02Z,2022-09-20T06:28:56Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP2Leaf_919bT4_9192022_04.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT4_9192022_04.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT4_9192022_04.qgd
6260,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T06:59:25Z,2022-09-20T07:15:36Z,2022-09-20T06:59:25Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP2Leaf_919bT5_9192022_05.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT5_9192022_05.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT5_9192022_05.qgd
6261,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T07:29:55Z,2022-09-20T07:46:02Z,2022-09-20T07:29:55Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP2Leaf_919bT6_9192022_06.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT6_9192022_06.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT6_9192022_06.qgd
6262,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T08:00:23Z,2022-09-20T08:16:33Z,2022-09-20T08:00:23Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP2Leaf_919bT7_9192022_07.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT7_9192022_07.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT7_9192022_07.qgd
6263,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T08:30:53Z,2022-09-20T08:47:00Z,2022-09-20T08:30:53Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP2Leaf_919bT8_9192022_08.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT8_9192022_08.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT8_9192022_08.qgd
6264,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T09:01:21Z,2022-09-20T09:17:34Z,2022-09-20T09:01:21Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP2Leaf_919bT9_9192022_09.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT9_9192022_09.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT9_9192022_09.qgd
6265,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T09:31:55Z,2022-09-20T09:48:05Z,2022-09-20T09:31:55Z,Desorbed NA,,,,10,,,,,,,,,NA,NEXP2Leaf_919bT10_9192022_10.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT10_9192022_10.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT10_9192022_10.qgd
6266,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T10:03:22Z,2022-09-20T10:18:35Z,2022-09-20T10:03:22Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP2Leaf_919bT11_9192022_11.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT11_9192022_11.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT11_9192022_11.qgd
6267,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T10:33:53Z,2022-09-20T10:50:05Z,2022-09-20T10:33:53Z,Desorbed NA,,,,12,,,,,,,,,NA,NEXP2Leaf_919bT12_9192022_12.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT12_9192022_12.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT12_9192022_12.qgd
6268,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T11:04:22Z,2022-09-20T11:20:34Z,2022-09-20T11:04:22Z,Desorbed NA,,,,13,,,,,,,,,NA,NEXP2Leaf_919bT13_9192022_13.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT13_9192022_13.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT13_9192022_13.qgd
6269,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T11:34:54Z,2022-09-20T11:51:05Z,2022-09-20T11:34:54Z,Desorbed NA,,,,14,,,,,,,,,NA,NEXP2Leaf_919bT14_9192022_14.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT14_9192022_14.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT14_9192022_14.qgd
6270,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T12:05:23Z,2022-09-20T12:21:34Z,2022-09-20T12:05:23Z,Desorbed NA,,,,15,,,,,,,,,NA,NEXP2Leaf_919bT15_9192022_15.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT15_9192022_15.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT15_9192022_15.qgd
6271,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T12:35:51Z,2022-09-20T12:52:04Z,2022-09-20T12:35:51Z,Desorbed NA,,,,16,,,,,,,,,NA,NEXP2Leaf_919bT16_9192022_16.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT16_9192022_16.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT16_9192022_16.qgd
6272,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T13:06:22Z,2022-09-20T13:22:32Z,2022-09-20T13:06:22Z,Desorbed NA,,,,17,,,,,,,,,NA,NEXP2Leaf_919bT17_9192022_17.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT17_9192022_17.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT17_9192022_17.qgd
6273,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T13:36:49Z,2022-09-20T13:53:02Z,2022-09-20T13:36:49Z,Desorbed NA,,,,18,,,,,,,,,NA,NEXP2Leaf_919bT18_9192022_18.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT18_9192022_18.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT18_9192022_18.qgd
6274,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T14:07:20Z,2022-09-20T14:23:32Z,2022-09-20T14:07:20Z,Desorbed NA,,,,19,,,,,,,,,NA,NEXP2Leaf_919bT19_9192022_19.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT19_9192022_19.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT19_9192022_19.qgd
6275,2022-09-19T21:52:42Z,NEXP1_NEXP2_220919b_1.txt,2022-09-20T14:37:47Z,2022-09-20T14:53:57Z,2022-09-20T14:37:47Z,Desorbed NA,,,,20,,,,,,,,,NA,NEXP2Leaf_919bT20_9192022_20.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_919bT20_9192022_20.qgd,3a9eda88-4407-465d-849e-446f34a978cb,1,NEXP2Leaf_919bT20_9192022_20.qgd
6276,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T15:13:59Z,2022-09-20T15:29:42Z,2022-09-20T15:13:59Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP2Leaf_920aT1_9202022_01.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT1_9202022_01.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT1_9202022_01.qgd
6277,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T15:44:40Z,2022-09-20T16:00:47Z,2022-09-20T15:44:40Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP2Leaf_920aT2_9202022_02.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT2_9202022_02.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT2_9202022_02.qgd
6278,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T16:15:09Z,2022-09-20T16:31:21Z,2022-09-20T16:15:09Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP2Leaf_920aT3_9202022_03.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT3_9202022_03.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT3_9202022_03.qgd
6279,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T16:45:41Z,2022-09-20T17:01:47Z,2022-09-20T16:45:41Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP2Leaf_920aT4_9202022_04.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT4_9202022_04.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT4_9202022_04.qgd
6280,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T17:16:17Z,2022-09-20T17:32:26Z,2022-09-20T17:16:17Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP2Leaf_920aT5_9202022_05.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT5_9202022_05.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT5_9202022_05.qgd
6281,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T17:46:46Z,2022-09-20T18:02:56Z,2022-09-20T17:46:46Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP2Leaf_920aT6_9202022_06.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT6_9202022_06.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT6_9202022_06.qgd
6282,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T18:17:18Z,2022-09-20T18:33:34Z,2022-09-20T18:17:18Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP2Leaf_920aT7_9202022_07.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT7_9202022_07.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT7_9202022_07.qgd
6283,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T18:48:11Z,2022-09-20T19:04:13Z,2022-09-20T18:48:11Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP2Leaf_920aT8_9202022_08.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT8_9202022_08.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT8_9202022_08.qgd
6284,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T19:18:55Z,2022-09-20T19:35:06Z,2022-09-20T19:18:55Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP2Leaf_920aT9_9202022_09.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT9_9202022_09.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT9_9202022_09.qgd
6285,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T19:50:00Z,2022-09-20T20:06:08Z,2022-09-20T19:50:00Z,Desorbed NA,,,,10,,,,,,,,,NA,NEXP2Leaf_920aT10_9202022_10.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT10_9202022_10.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT10_9202022_10.qgd
6286,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T20:21:58Z,2022-09-20T20:37:16Z,2022-09-20T20:21:58Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP2Leaf_920aT11_9202022_11.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT11_9202022_11.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT11_9202022_11.qgd
6287,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T20:52:26Z,2022-09-20T21:08:35Z,2022-09-20T20:52:26Z,Desorbed NA,,,,12,,,,,,,,,NA,NEXP2Leaf_920aT12_9202022_12.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT12_9202022_12.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT12_9202022_12.qgd
6288,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T21:23:46Z,2022-09-20T21:39:55Z,2022-09-20T21:23:46Z,Desorbed NA,,,,13,,,,,,,,,NA,NEXP2Leaf_920aT13_9202022_13.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT13_9202022_13.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT13_9202022_13.qgd
6289,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T21:55:08Z,2022-09-20T22:11:20Z,2022-09-20T21:55:08Z,Desorbed NA,,,,14,,,,,,,,,NA,NEXP2Leaf_920aT14_9202022_14.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT14_9202022_14.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT14_9202022_14.qgd
6290,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T22:26:43Z,2022-09-20T22:42:50Z,2022-09-20T22:26:43Z,Desorbed NA,,,,15,,,,,,,,,NA,NEXP2Leaf_920aT15_9202022_15.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT15_9202022_15.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT15_9202022_15.qgd
6291,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T22:58:13Z,2022-09-20T23:14:19Z,2022-09-20T22:58:13Z,Desorbed NA,,,,16,,,,,,,,,NA,NEXP2Leaf_920aT16_9202022_16.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT16_9202022_16.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT16_9202022_16.qgd
6292,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-20T23:29:40Z,2022-09-20T23:45:49Z,2022-09-20T23:29:40Z,Desorbed NA,,,,17,,,,,,,,,NA,NEXP2Leaf_920aT17_9202022_17.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT17_9202022_17.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT17_9202022_17.qgd
6293,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-21T00:00:59Z,2022-09-21T00:17:14Z,2022-09-21T00:00:59Z,Desorbed NA,,,,18,,,,,,,,,NA,NEXP2Leaf_920aT18_9202022_18.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT18_9202022_18.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT18_9202022_18.qgd
6294,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-21T00:32:24Z,2022-09-21T00:48:30Z,2022-09-21T00:32:24Z,Desorbed NA,,,,19,,,,,,,,,NA,NEXP2Leaf_920aT19_9202022_19.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT19_9202022_19.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT19_9202022_19.qgd
6295,2022-09-20T08:09:20Z,NEXP2_220920a_1.txt,2022-09-21T01:03:35Z,2022-09-21T01:19:46Z,2022-09-21T01:03:35Z,Desorbed NA,,,,20,,,,,,,,,NA,NEXP2Leaf_920aT20_9202022_20.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920aT20_9202022_20.qgd,e5c533a0-a432-4435-b22a-25155d8ca003,1,NEXP2Leaf_920aT20_9202022_20.qgd
6296,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T01:39:21Z,2022-09-21T01:56:26Z,2022-09-21T01:39:21Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP2Leaf_920bT1_9202022_01.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT1_9202022_01.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT1_9202022_01.qgd
6297,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T02:09:52Z,2022-09-21T02:26:03Z,2022-09-21T02:09:52Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP2Leaf_920bT2_9202022_02.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT2_9202022_02.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT2_9202022_02.qgd
6298,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T02:40:43Z,2022-09-21T02:56:54Z,2022-09-21T02:40:43Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP2Leaf_920bT3_9202022_03.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT3_9202022_03.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT3_9202022_03.qgd
6299,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T03:11:34Z,2022-09-21T03:27:44Z,2022-09-21T03:11:34Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP2Leaf_920bT4_9202022_04.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT4_9202022_04.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT4_9202022_04.qgd
6300,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T03:42:22Z,2022-09-21T03:58:34Z,2022-09-21T03:42:22Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP2Leaf_920bT5_9202022_05.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT5_9202022_05.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT5_9202022_05.qgd
6301,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T04:13:01Z,2022-09-21T04:29:13Z,2022-09-21T04:13:01Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP2Leaf_920bT6_9202022_06.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT6_9202022_06.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT6_9202022_06.qgd
6302,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T04:43:34Z,2022-09-21T04:59:45Z,2022-09-21T04:43:34Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP2Leaf_920bT7_9202022_07.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT7_9202022_07.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT7_9202022_07.qgd
6303,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T05:14:12Z,2022-09-21T05:30:24Z,2022-09-21T05:14:12Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP2Leaf_920bT8_9202022_08.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT8_9202022_08.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT8_9202022_08.qgd
6304,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T05:44:56Z,2022-09-21T06:01:02Z,2022-09-21T05:44:56Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP2Leaf_920bT9_9202022_09.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT9_9202022_09.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT9_9202022_09.qgd
6305,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T06:15:30Z,2022-09-21T06:31:40Z,2022-09-21T06:15:30Z,Desorbed NA,,,,10,,,,,,,,,NA,NEXP2Leaf_920bT10_9202022_10.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT10_9202022_10.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT10_9202022_10.qgd
6306,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T06:46:58Z,2022-09-21T07:02:12Z,2022-09-21T06:46:58Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP2Leaf_920bT11_9202022_11.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT11_9202022_11.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT11_9202022_11.qgd
6307,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T07:17:29Z,2022-09-21T07:33:41Z,2022-09-21T07:17:29Z,Desorbed NA,,,,12,,,,,,,,,NA,NEXP2Leaf_920bT12_9202022_12.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT12_9202022_12.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT12_9202022_12.qgd
6308,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T07:48:01Z,2022-09-21T08:04:10Z,2022-09-21T07:48:01Z,Desorbed NA,,,,13,,,,,,,,,NA,NEXP2Leaf_920bT13_9202022_13.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT13_9202022_13.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT13_9202022_13.qgd
6309,2022-09-20T18:34:54Z,NEXP2_220920b_1.txt,2022-09-21T08:18:29Z,2022-09-21T08:34:42Z,2022-09-21T08:18:29Z,Desorbed NA,,,,14,,,,,,,,,NA,NEXP2Leaf_920bT14_9202022_14.qgd,NA,J Bohey : Nitrogen,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP2Leaf_920bT14_9202022_14.qgd,88fcb3a2-7c1e-4661-9873-01915a20a576,1,NEXP2Leaf_920bT14_9202022_14.qgd
